task1,task2,task3,task4,task5,forward_transfer,backward_transfer,forgetting,seed,non_verbose,lr,optim_wd,optim_mom,optim_nesterov,n_epochs,batch_size,buffer_size,minibatch_size
99.95271867612293,97.17068048522401,85.94894371669182,77.36684257188412,76.06464336629266,,,,0,True,0.01,0.0,0.0,0,10,128,1000,128
99.95271867612293,97.17068048522401,85.94894371669182,77.36684257188412,76.06464336629266,,,,0,True,0.01,0.0,0.0,0,10,128,1000,128
99.90543735224587,97.52021959651108,95.09826009383399,93.02090435061939,89.21687835726294,,,,0,True,0.01,0.0,0.0,0,10,128,1000,128
99.90543735224587,97.52021959651108,95.09826009383399,93.02090435061939,89.21687835726294,,,,0,True,sgd,0.01,0.0,0.0,0,10,128,1000,128
